date,tag_tank,lifestage,tube_ID,conditioning_treatment,acute_treatment,number_animals,animal_ID,preservation_method,time,initials,page,20240314.qPCR,20240508.qPCR,notes,notebook_link,hardcopy_link
20240228,left-juvenile,juvenile,139,treated,high,1,7,DNA 70% ethanol,13:28,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,149,treated,high,1,12,DNA 70% ethanol,13:28,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,173,treated,high,1,11,DNA 70% ethanol,13:28,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,181,treated,high,1,8,DNA 70% ethanol,13:28,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,213,treated,high,1,6,RNA later 750 uL,13:23,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,290,treated,high,1,4,RNA later 750 uL,13:23,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,302,treated,high,1,2,RNA later 750 uL,13:23,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,311,treated,high,1,1,RNA later 750 uL,13:23,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,364,treated,high,1,3,RNA later 750 uL,13:23,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,392,treated,high,1,5,RNA later 750 uL,13:23,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,28,treated,high,1,16,Snap frozen ,13:32,ash,13,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page13.jpeg
20240228,left-juvenile,juvenile,53,treated,high,1,13,Snap frozen ,13:32,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,61,treated,high,1,15,Snap frozen ,13:32,ash,13,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page13.jpeg
20240228,left-juvenile,juvenile,73,treated,high,1,14,Snap frozen ,13:32,ash,12,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page12.jpeg
20240228,left-juvenile,juvenile,81,treated,high,1,17,Snap frozen ,13:32,ash,13,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page13.jpeg
20240228,right-seed,seed,101,control,ambient,1,10,DNA 70% ethanol,11:08,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,119,control,ambient,1,9,DNA 70% ethanol,11:08,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,122,control,ambient,1,8,DNA 70% ethanol,11:08,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,155,control,ambient,1,12,DNA 70% ethanol,11:08,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,164,control,ambient,1,7,DNA 70% ethanol,11:08,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,187,control,ambient,1,11,DNA 70% ethanol,11:08,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,202,control,ambient,1,6,RNA later 750 uL,11:02,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,209,control,ambient,1,3,RNA later 750 uL,11:02,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,214,control,ambient,1,1,RNA later 750 uL,11:02,kmd,5,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page5.jpeg
20240228,right-seed,seed,233,control,ambient,1,4,RNA later 750 uL,11:02,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,236,control,ambient,1,5,RNA later 750 uL,11:02,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,275,control,ambient,1,2,RNA later 750 uL,11:02,kmd,5,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page5.jpeg
20240228,right-seed,seed,29,control,ambient,1,15,Snap frozen ,11:14,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,40,control,ambient,1,16,Snap frozen ,11:14,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,55,control,ambient,1,14,Snap frozen ,11:14,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,63,control,ambient,1,13,Snap frozen ,11:14,kmd,6,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page6.jpeg
20240228,right-seed,seed,69,control,ambient,1,17,Snap frozen ,11:14,kmd,7,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,102,control,high,1,10,DNA 70% ethanol,11:27,kmd,7,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,140,control,high,1,7,DNA 70% ethanol,11:27,kmd,7,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,176,control,high,1,9,DNA 70% ethanol,11:27,kmd,7,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,177,control,high,1,11,DNA 70% ethanol,11:27,kmd,7,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,184,control,high,1,12,DNA 70% ethanol,11:27,kmd,7,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,192,control,high,1,8,DNA 70% ethanol,11:27,kmd,7,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,223,control,high,1,1,RNA later 750 uL,11:21,kmd,7,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,234,control,high,1,3,RNA later 750 uL,11:21,kmd,7,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,243,control,high,1,4,RNA later 750 uL,11:21,kmd,7,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,244,control,high,1,6,RNA later 750 uL,11:21,kmd,7,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,254,control,high,1,2,RNA later 750 uL,11:21,kmd,7,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,264,control,high,1,5,RNA later 750 uL,11:21,kmd,7,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,42,control,high,1,16,Snap frozen ,11:32,kmd,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,right-seed,seed,59,control,high,1,14,Snap frozen ,11:32,kmd,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,right-seed,seed,60,control,high,1,17,Snap frozen ,11:32,kmd,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,right-seed,seed,62,control,high,1,13,Snap frozen ,11:32,kmd,7,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page7.jpeg
20240228,right-seed,seed,86,control,high,1,15,Snap frozen ,11:32,kmd,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,left-seed,seed,115,treated,ambient,1,9,DNA 70% ethanol,11:52,sgl,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,left-seed,seed,129,treated,ambient,1,8,DNA 70% ethanol,11:52,sgl,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,left-seed,seed,138,treated,ambient,1,7,DNA 70% ethanol,11:52,sgl,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,left-seed,seed,156,treated,ambient,1,10,DNA 70% ethanol,11:52,sgl,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,left-seed,seed,182,treated,ambient,1,12,DNA 70% ethanol,11:52,sgl,9,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page9.jpeg
20240228,left-seed,seed,191,treated,ambient,1,11,DNA 70% ethanol,11:52,sgl,9,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page9.jpeg
20240228,left-seed,seed,201,treated,ambient,1,5,RNA later 750 uL,11:42,sgl,8,,,"handwriting is unclear, confirmed this is 201 and not 271, 271 is recorded as another tube below",https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,left-seed,seed,227,treated,ambient,1,1,RNA later 750 uL,11:42,sgl,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,left-seed,seed,239,treated,ambient,1,3,RNA later 750 uL,11:42,sgl,8,,,double check - could be 230? Looks like a 9 though,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,left-seed,seed,270,treated,ambient,1,2,RNA later 750 uL,11:42,sgl,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,left-seed,seed,277,treated,ambient,1,6,RNA later 750 uL,11:42,sgl,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,left-seed,seed,280,treated,ambient,1,4,RNA later 750 uL,11:42,sgl,8,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page8.jpeg
20240228,left-seed,seed,14,treated,ambient,1,15,Snap frozen ,11:58,sgl,9,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page9.jpeg
20240228,left-seed,seed,48,treated,ambient,1,16,Snap frozen ,11:58,sgl,9,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page9.jpeg
20240228,left-seed,seed,66,treated,ambient,1,17,Snap frozen ,11:58,sgl,9,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page9.jpeg
20240228,left-seed,seed,72,treated,ambient,1,13,Snap frozen ,11:58,sgl,9,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page9.jpeg
20240228,left-seed,seed,89,treated,ambient,1,14,Snap frozen ,11:58,sgl,9,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page9.jpeg
20240228,left-seed,seed,105,treated,high,1,10,DNA 70% ethanol,12:15,sgl,10,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page10.jpeg
20240228,left-seed,seed,111,treated,high,1,7,DNA 70% ethanol,12:15,sgl,9,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page9.jpeg
20240228,left-seed,seed,113,treated,high,1,9,DNA 70% ethanol,12:15,sgl,10,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page10.jpeg
20240228,left-seed,seed,120,treated,high,1,12,DNA 70% ethanol,12:15,sgl,10,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page10.jpeg
20240228,left-seed,seed,128,treated,high,1,8,DNA 70% ethanol,12:15,sgl,10,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page10.jpeg
20240228,left-seed,seed,161,treated,high,1,11,DNA 70% ethanol,12:15,sgl,10,,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page10.jpeg
20240228,left-seed,seed,200,treated,high,1,6,RNA later 750 uL,12:06,sgl,9,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page9.jpeg
20240228,left-seed,seed,211,treated,high,1,2,RNA later 750 uL,12:06,sgl,9,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page9.jpeg
20240228,left-seed,seed,256,treated,high,1,4,RNA later 750 uL,12:06,sgl,9,YES,,,https://ahuffmyer.github.io/ASH_Putnam_Lab_Notebook/Lifestage-Carryover-Project-Sampling/,https://github.com/RobertsLab/project-gigas-carryover/blob/main/lifestage_carryover/data/sampling_metadata/notebook_images/page9.jpeg
